2016-05-29 19:33:32;4.94
2016-05-29 19:33:40;278.59
2016-05-29 19:33:48;5.96
2016-05-29 19:33:56;262.10
2016-05-29 19:34:04;5.67
2016-05-29 19:34:12;297.79
2016-05-29 19:34:20;5.73
2016-05-29 19:34:28;262.93
2016-05-29 19:34:36;5.90
2016-05-29 19:34:44;284.01
2016-05-29 19:34:52;5.63
2016-05-29 19:35:00;259.83
2016-05-29 19:35:05;4.72
2016-05-29 19:35:08;5.94
2016-05-29 19:35:31;279.68
2016-05-29 19:35:31;7.45
2016-05-29 19:35:32;262.55
2016-05-29 19:35:40;5.86
2016-05-29 19:35:48;311.44
2016-05-29 19:35:56;6.18
2016-05-29 19:36:04;241.43
2016-05-29 19:36:12;35.29
2016-05-29 19:36:20;255.52
2016-05-29 19:36:28;35.81
2016-05-29 19:36:36;196.22
2016-05-29 19:36:44;36.32
2016-05-29 19:36:52;171.69
2016-05-29 19:37:00;28.34
2016-05-29 19:37:08;156.38
2016-05-29 19:37:13;221.84
2016-05-29 19:37:16;149.36
2016-05-29 19:37:24;125.88
2016-05-29 19:37:32;61.14
2016-05-29 19:37:40;56.96
2016-05-29 19:37:48;93.59
2016-05-29 19:37:56;51.76
2016-05-29 19:38:07;54.74
2016-05-29 19:38:15;123.11
2016-05-29 19:38:23;79.09
2016-05-29 19:38:31;28.30
2016-05-29 19:38:54;64.90
2016-05-29 19:39:02;92.77
2016-05-29 19:39:10;89.12
2016-05-29 19:39:18;68.62
2016-05-29 19:39:26;58.02
2016-05-29 19:39:34;81.70
2016-05-29 19:39:48;148.74
2016-05-29 19:39:55;90.56
2016-05-29 19:40:03;169.52
2016-05-29 19:40:09;223.96
2016-05-29 19:40:11;228.91
2016-05-29 19:40:19;124.02
2016-05-29 19:40:27;286.50
2016-05-29 19:40:35;163.74
2016-05-29 19:40:43;24.83
2016-05-29 19:41:27;4.65
2016-05-29 19:41:35;18.86
2016-05-29 19:41:43;73.76
2016-05-29 19:41:51;13.60
2016-05-29 19:41:59;61.64
2016-05-29 19:42:07;13.33
